,propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,externalReference,neighborhood,parkingSpace.parkingSpacePrice,labels,newDevelopmentFinished
16,97827864,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fe/9c/a9/991917186.jpg,32,en,200000.0,flat,sale,102.0,True,2,2,Calle Suevia,A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.3815317,-8.4020016,False,https://www.idealista.com/inmueble/97827864/,548,"Fantástica vivienda con amplia terraza en Calle Suevia, 15002, A Coruña, en la demandada zona de MONTE ALTO y con orientación Sur-oeste. Hablamos de un piso, construido en el año 2003, que tiene 102 m2 de los cuales 89 m2 son útiles y dispone de 2 habitaciones y 2 baños. Accedemos a la vivienda, a un pequeño hall recibidor que nos deja a mano izquierda el dormitorio principal, seguimos de frente y tenemos el segundo dormitorio; ambos equipados con armarios empotrados. Girando el pasillo a mano derecha, encontramos el aseo de cortesía y a mano izqquierda un cuarto accesorio con armarios empotrados, lavadora y acumulador de agua; ideal para uso de cuarto de la plancha y usos varios. Es a través de este cuarto donde tenemos la puerta de acceso a una amplia terraza de aproximadamente 20m2, de uso completamente privado y con espacio suficiente para zona de disfrute y ocio.  Finalmente, en el extremo del pasillo, tenemos, un cuarto de baño completo, el luminoso salón y la amplia cocina independiente completamente amueblada y equipada. Una vivienda que destaca por su perfecto estado de conservacion como para entrar a vivir y que cuenta además con un amplio trastero de aproximadamente 14m2, ventanas climalit, acceso personas con movilidad reducida, ascensor, estructura de hormigón, acabados de roble, agua caliente por termo, persianas eléctricas en cocina y salón, videoportero y suelos parquet. Nuestro lema es la excelencia y trabajamos día a día para mantenerla. Hacemos la experiencia de compra o venta de un inmueble única para cada uno de nuestros clientes y propietarios. Bienvenidos a la singularidad, bienvenidos a Incor. OFRECEMOS SOLUCIONES, NO PROMESAS Encuentra más en.",False,good,False,True,1961.0,False,False,False,False,False,False,flat,"Monte Alto - Zalaeta - Atocha, A Coruña",Piso en Calle Suevia,,,,E1168,,,,
17,98604471,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e7/bf/9f/1017798843.jpg,29,1,135000.0,flat,sale,85.0,True,3,2,manuel ferrol,A Coruña,A Coruña,Someso - Matogrande,es,43.34034,-8.41645,False,https://www.idealista.com/inmueble/98604471/,4357,"Ref 1535. Piso en el birloque muy cerca del polideportivo de Elviña y de Espacio Coruña. Se trata de un primer piso con tres dormitorios dobles, salón comedor, gran cocina con electrodomésticos con salida a patio donde se ubica el tendedero y un baño completo con ducha y un aseo. Cuenta con plaza de garaje muy cómoda y trastero. El edificio cuenta con ascensor pero esta vivienda actualmente tiene el acceso al mismo restringido que se puede liberar con el pago de una cuota a la comunidad de 4.000 €. 22 Euros de comunidad de la vivienda y 100 euros al año de garaje y trastero. ÁTICO, tu inmobiliaria de confianza en A Coruña. Este anuncio no es contractual ni vinculante, puede contener errores o sufrir variaciones. Más inmuebles en.",False,good,False,True,1588.0,False,False,False,False,False,False,flat,"Someso - Matogrande, A Coruña",Piso en manuel ferrol,True,True,,1535,,,,
18,94956621,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c4/bd/ba/904137895.jpg,27,bj,200000.0,flat,sale,81.0,True,1,1,Calle Orzán,A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.3710939,-8.4027968,False,https://www.idealista.com/inmueble/94956621/,771,"Este singular piso a estrenar se encuentra en Rúa Orzán, 15003, A Coruña, una de las calles mas céntricas y demandadas a muy pocos metros de la playa. Se trata de un bajo vivienda completamente reformado que cuenta con un dormitorio, un salón comedor con cocina americana completamente amueblada y equipada y un cuarto de baño. Un inmueble céntrico, exterior, con entrada desde calle, reformado, luminoso, seguro y de fácil acceso para personas con movilidad reducida.  Nuestro lema es la excelencia y trabajamos día a día para mantenerla. Hacemos la experiencia de compra o venta de un inmueble única para cada uno de nuestros clientes y propietarios. Bienvenidos a la singularidad, bienvenidos a Incor. OFRECEMOS SOLUCIONES, NO PROMESAS Encuentra más en.",True,good,False,False,2469.0,False,False,False,False,False,False,flat,"Monte Alto - Zalaeta - Atocha, A Coruña",Piso en Calle Orzán,,,,E1035,,,,
19,98525524,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/91/6e/e3/1019007478.jpg,35,2,146000.0,flat,sale,77.0,False,3,1,Avenida de oza,A Coruña,A Coruña,Los Castros - Castrillón,es,43.355751,-8.3975751,False,https://www.idealista.com/inmueble/98525524/,2397,"Se vende piso en plena Avenida de Oza recientemente reformado. Se trata de una vivienda interior que da a un patio de manzana, destacada por su amplia terraza de 50 m² de superficie. Consta de recibidor con espacioso armario empotrado salón desde el cual se accede a la terraza, cocina independiente, amueblada y equipada. Tres dormitorios, dos de ellos interiores y, los tres con armario y cuarto de baño completo con bañera. Dispone de trastero, de unos 30 m², situado en la terraza. El portal cuenta con dos ascensores a cota cero. Posibilidad de financiación del 100 % Para más inmuebles consulta nuestra web privada.",False,good,False,True,1896.0,False,False,False,False,False,False,flat,"Los Castros - Castrillón, A Coruña",Piso en Avenida de oza,,,,V1061,,,,
20,97902075,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f3/2a/8e/994436906.jpg,27,6,174900.0,penthouse,sale,105.0,True,2,1,Calle Borrallón,A Coruña,A Coruña,Os Mallos,es,43.3538933,-8.4129806,False,https://www.idealista.com/inmueble/97902075/,2853,"Soleado Ático con 3 terrazas en la zona de Os Mallos. Hoy os presentamos este fantástico piso de dos domitorios y un cuarto de baño, de aproximadamente 75m2 y que cuenta además con salón, cocina independiente, zona de lavandería, trastero y tres soleadas terrazas. Accedemos a la vivienda a través de un hall recibidor que comunica directamente con el salón comedor. A mano izquierda encontramos la cocina, completamente amueblada y equipada, que cuenta con una terraza independiente y comunica a su vez con un cuarto con posibilidad de reacondicionameinto, utilizado actualmente como cuato de armarios y lavandería. Desde el salón a mano de derecha nos movemos hacia la otra parte de la vivienda pasando por la impresionante terraza principal con posibilidad de cerramiento acristalado dejándola integrada con el resto de la vivienda.  Al fondo tenemos un primer dormitorio seguido por un completo cuarto de baño y finalmente el dormitorio pricipal que cuenta además con terraza.  Una vivienda que destaca por su luminosidad y sus espacios abiertos en un edificio que data de 2004 y que cuenta con ascensor, trastero, suelos de parqué, calefaccion individual, videoportero, ventanas climalit y armarios empotrados. Aunque no cuenta con plaza de garaje, sí hay la posibilidad de adquirir una en el mismo edificio y edificios colindantes. En una zona residencial que cuenta con todos los servicios. Nuestro lema es la excelencia y trabajamos día a día para mantenerla. Hacemos la experiencia de compra o venta de un inmueble única para cada uno de nuestros clientes y propietarios. Bienvenidos a la singularidad, bienvenidos a Incor. OFRECEMOS SOLUCIONES, NO PROMESAS Encuentra más en OFRECEMOS SOLUCIONES, NO PROMESAS.",False,good,False,True,1666.0,False,False,False,False,False,False,flat,"Os Mallos, A Coruña",Ático en Calle Borrallón,,,penthouse,E1177,,,,
21,99123555,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6b/86/58/1034320507.jpg,31,10,198000.0,flat,sale,78.0,True,2,2,Calle José Pascual López-Cortón,A Coruña,A Coruña,Someso - Matogrande,es,43.3359648,-8.4116046,False,https://www.idealista.com/inmueble/99123555/,4716,"Ref. 701797 Best House. SOMESO - TORRE URBIS. Al lado del centro comercial Espacio Coruña disponemos de esta vivienda, como nueva, exterior y soleada. Con dos dormitorios dobles, espaciosos, con armarios empotrados un amplio salón comedor con vistas despejadas, la cocina independiente, amueblada y con electrodomésticos: vitrocerámica, frigo-combi, columna de calor, cuenta con tendedero cubierto, a modo zona lavandería, dos baños, uno con bañera, y uno de ellos incorporado en dormitorio principal. Edificación actual, con ventanas de doble cristal y apertura oscilobatiente. Mucho servicio de armario, uno extra en pasillo. Plaza de garaje muy cómoda y trastero. En edifico con gimnasio, sauna y baño turco de uso exclusivo de los vecinos y piscina climatizada. En una zona a un paso de Matogrande y del Campus de Elviña; muy cómoda para conectar con los principales polígonos industriales y con las principales arterias de entrada y salida de la ciudad. A su vez comunicada con el centro con varias líneas de buses y parada de taxi al lado de la vivienda. LLÁMANOS Y VEN A DISFRUTAR DE ESTA EXCELENTE VIVIENDA!",False,good,False,True,2538.0,False,False,False,False,False,False,flat,"Someso - Matogrande, A Coruña",Piso en Calle José Pascual López-Cortón,True,True,,701797,,,,
22,94780688,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/13/d4/2a/897837197.jpg,24,3,299000.0,flat,sale,108.0,True,4,2,barcelona,A Coruña,A Coruña,Agra del Orzán - Ventorrillo,es,43.3652115,-8.4217938,False,https://www.idealista.com/inmueble/94780688/,2311,"Ref 1406. Piso seminuevo en perfecto estado en la zona final de la peatonal de la Calle Barcelona. Un piso por planta. Consta de 4 dormitorios (3 dobles y 1 individual) y dos baños completos (ducha y bañera y uno de ellos en suite). Salón comedor, cocina independiente con todos los electrodomésticos y amplia zona de lavandería con posibilidad de tendero interior y exterior. Ventanas oscilobatientes, hilo musical, parquet de elondo. Plaza de garaje y trastero en el mismo edificio. INMOBILIARIA ATICO.",False,good,False,True,2769.0,False,False,False,False,False,False,flat,"Agra del Orzán - Ventorrillo, A Coruña",Piso en barcelona,True,True,,1406,,,,
23,99167732,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d8/f3/09/1035769124.jpg,38,9,150000.0,flat,sale,60.0,True,1,1,"PASCUAL LOPEZ CORTON, 4",A Coruña,A Coruña,Someso - Matogrande,es,43.3374648,-8.4102046,True,https://www.idealista.com/inmueble/99167732/,4528,"TORRE URBIS, ZONA COLISEUM IDEAL PARA INVERSIONISTAS. Se vende precioso apartamento compuesto 1 dormitorio, 1 baño, salón, cocina y zona de lavadero. Forma parte de un edificio dotado con piscina cubierta climatizada, gimnasio, sauna, baño turco, amplias zonas comunes, conserje. Ubicado en una zona privilegiada, con fácil salida de la ciudad, tanto por Alfonso Molina como por la Tercera Ronda, a pocos minutos del centro de A Coruña, y en un entorno con muchos servicios (centro comercial Carrefour, centro comercial Espacio Coruña, centros de salud de Elviña y de Matogrande, Polideportivo de Elviña, Coliseum, ExpoCoruña). La vivienda cuenta con plaza de garaje y trastero. Suelos de parquet. Ventanas climalit con rotura de puente térmico, persianas eléctricas, la cocina totalmente equipada con electrodomésticos. Actualmente la vivienda está alquilada PRECIO DE 150.000€ Mas información en el 664.039. 842.",False,good,False,True,2500.0,False,False,False,False,False,False,flat,"Someso - Matogrande, A Coruña","Piso en PASCUAL LOPEZ CORTON, 4",True,True,,,,,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",
24,98831785,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/96/26/f0/1027572899.jpg,33,1,159900.0,flat,sale,75.0,True,2,1,Ronda de Outeiro,A Coruña,A Coruña,Los Castros - Castrillón,es,43.3536758,-8.3988153,False,https://www.idealista.com/inmueble/98831785/,2626,"Fantástico piso reformado y completamente equipado en Ronda de Outeiro, 15010, A Coruña. Hablamos de un piso, completamente exterior, muy soleado y luminoso de 75m2 de los cuales aproximadamente 70m2 son útiles y dispone de 2 habitaciones y 1 baño.  Accedemos a la vivienda, a un amplio salón comedor con cocina americana completamente equipada y amueblada. Una estancia soleada y luminosa con grandes ventanas. Siguiendo el pasillo a mano derecha tenemos el baño completo con plato de ducha y zona de lavandería. Y finalemente de frente y a mano izquierda los dos dormitorios con ventanas y armarios empotrados. Entre sus acabados señalamos su suelo de tarima y ventanas climalit. pintado en colores neutros. En un edificio que cuenta con ascensor y acceso para personas con movilidad reducida. ¿Quieres visitarlo? Nuestro lema es la excelencia y trabajamos día a día para mantenerla. Hacemos la experiencia de compra o venta de un inmueble única para cada uno de nuestros clientes y propietarios. Bienvenidos a la singularidad, bienvenidos a Incor. OFRECEMOS SOLUCIONES, NO PROMESAS Encuentra más en.",False,good,False,True,2132.0,False,False,False,False,False,False,flat,"Los Castros - Castrillón, A Coruña",Piso en Ronda de Outeiro,,,,E1225,,,,
25,98481039,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7d/f5/46/1013722117.jpg,24,4,200000.0,flat,sale,82.0,True,3,1,Calle San Sebastian,A Coruña,A Coruña,Sagrada Familia,es,43.3599416,-8.4168735,False,https://www.idealista.com/inmueble/98481039/,2434,"Os presentamos esta fantástica promoción de viviendas desde un dormitorio en un edificio completamente rehabilitado con todas sus viviendas a estrenar; recien reformadas con las mejores calidades, completamente exteriores, soleadas y luminosas. Nos encontramos en la calle San Sebastián, 15007, A Coruña, en las inmediaciones de la ronda de Nelle, en una zona residencial con todos los servicios y comodidades. Concretamente os hablamos de las viviendas disponibles con 3 dormitorios que cuentan con 82m2 de los cuales 79m2 serían útiles. Accedemos a la vivienda a un amplio salón comedor con cocina americana completamente equipada y amueblada. A mano izquierda dejamos dos dormitorios con armarios empotrados y a mano derecha el domitorio principal y el amplio cuarto de baño con doble puerta. Una comunicada con el dormitorio y la otra directamente con el salón.  Cuenta además con ascensor, calefacción gas natural individual, acceso personas con movilidad reducida y ventanas climalit. Nuestro lema es la excelencia y trabajamos día a día para mantenerla. Hacemos la experiencia de compra o venta de un inmueble única para cada uno de nuestros clientes y propietarios. Bienvenidos a la singularidad, bienvenidos a Incor. OFRECEMOS SOLUCIONES, NO PROMESAS Encuentra más en.",False,good,False,True,2439.0,False,False,False,False,False,False,flat,"Sagrada Familia, A Coruña",Piso en Calle San Sebastian,,,,E1198,,,,
26,97486317,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7f/cd/cf/982549878.jpg,22,2,163200.0,flat,sale,91.0,True,2,2,Calle Blanco White,A Coruña,A Coruña,Someso - Matogrande,es,43.348111,-8.4168387,False,https://www.idealista.com/inmueble/97486317/,3567,"Piso en venta en A Coruña. La vivienda cuenta con 2 dormitorios, 2 baños, salón comedor, cocina independiente sin amueblar y terraza/balcón. Se ubica un edificio plurifamiliar entre medianeras, con 5 portales, de acceso independiente y comunicados por los sótanos. Situada en un barrio del extrarradio de A Coruña, próxima a la estación de tren y al polígono industrial de A Grela. El municipio dispone de equipamientos sanitarios, culturales y educativos suficientes, y concretamente la población se considera como una de las ciudades más importantes de la Comunidad Autónoma. Tiene hospitales, mercados, polideportivos, etc.. . La ciudad cuenta con servicio de autobuses urbano y estación cercana de ferrocarril con conexiones regulares con las ciudades más importantes del país. Está bien comunicada con las salidas de la ciudad, y medianamente comunicada con la ciudad. Existen paradas de bus cercanas y se encuentra próxima a la estación de tren.  Fantástica promoción de viviendas en la calle Blanco White 15008, A Coruña. En la zona de Someso- Matogrande muy próximos a los Mallos desde 136.200€. Hablamos de pisos de diferentes alturas, exteriores muy luminosos y soleados de aproximadamente 80m2. Desde primeras plantas hasta áticos con soleada terraza-balcón; distribuídos en un amplio salón, cocina, dos dormitorios y dos cuartos de baño. Pisos a estrenar que cuentan entre sus acabados con armarios empotrados, suelo de tarima y ventanas climalit. En un edificio dotado de ascensor y garaje en el sótano. ¿Quieres conocer más detalles? Nuestro lema es la excelencia y trabajamos día a día para mantenerla. Hacemos la experiencia de compra o venta de un inmueble única para cada uno de nuestros clientes y propietarios. Bienvenidos a la singularidad, bienvenidos a Incor. OFRECEMOS SOLUCIONES, NO PROMESAS Encuentra más en.",False,good,False,True,1793.0,False,False,False,False,False,False,flat,"Someso - Matogrande, A Coruña",Piso en Calle Blanco White,,,,E1150,,,,
